snapped_at,market_cap,total_volume,ln_cap,cap_diff
1.46284E+12,8482555038,1711547788,22.86127754,-0.022605403
1.46292E+12,8567510746,1113398546,22.87124307,0.009965523
1.46301E+12,8618207507,1131510951,22.87714295,0.005899888
1.4631E+12,8682727898,918735533,22.88460159,0.007458636
1.46318E+12,8649128763,1034239342,22.88072443,-0.003877158
1.46327E+12,8668142275,1009799340,22.88292033,0.002195903
1.46336E+12,8715204934,1183921583,22.88833503,0.005414696
1.46344E+12,8755599229,861237427.9,22.89295924,0.004624214
1.46353E+12,8870832901,762124725.9,22.90603453,0.013075285
1.46362E+12,8777066427,1151730010,22.89540807,-0.010626461
1.4637E+12,8732932569,1049399198,22.89036707,-0.005041
1.46379E+12,8782435941,755118805.2,22.89601965,0.005652579
1.46388E+12,8733390119,749997796.5,22.89041946,-0.005600187
1.46396E+12,8724377778,708047653.2,22.88938699,-0.001032474
1.46405E+12,8718930411,770962461.9,22.88876241,-0.00062458
1.46413E+12,8749906710,971149956.2,22.89230888,0.003546468
1.46422E+12,8873839317,1298103278,22.90637338,0.014064507
1.46431E+12,9082003048,2169661197,22.92956061,0.023187223
1.46439E+12,9983998631,3629095000,23.02424951,0.094688906
1.46448E+12,9978982050,3237865715,23.02374692,-0.000502588
1.46457E+12,10174481163,1676239813,23.04314858,0.019401652
1.46465E+12,10388363220,1507451087,23.0639521,0.02080352
1.46474E+12,10515692688,1439922421,23.07613452,0.012182425
1.46483E+12,10503067010,1080751302,23.07493315,-0.001201372
1.46491E+12,11026952558,1464276127,23.12360835,0.048675198
1.465E+12,11067681242,1530868164,23.1272951,0.003686753
1.46508E+12,11105215312,1405195055,23.13068068,0.003385584
1.46517E+12,11282147731,1374253986,23.14648747,0.015806784
1.46526E+12,11205672045,1611099906,23.13968592,-0.006801547
1.46534E+12,11303589322,969533139.6,23.14838615,0.008700232
1.46543E+12,11228239203,889716193.1,23.1416978,-0.006688352
1.46552E+12,11210699690,1120581344,23.14013449,-0.001563311
1.4656E+12,11514766551,1032293093,23.1668961,0.026761608
1.46569E+12,12845467562,3394743482,23.27625687,0.109360771
1.46578E+12,13550513980,2769456786,23.32969032,0.053433449
1.46586E+12,13423710068,2039342627,23.32028839,-0.009401927
1.46595E+12,13520709909,1684213141,23.32748841,0.007200026
1.46604E+12,14887399325,3158032762,23.42378101,0.096292595
1.46612E+12,14113941961,3512487087,23.37042894,-0.053352072
1.46621E+12,13838933064,2748342256,23.35075169,-0.019677244
1.46629E+12,14088095617,2244447332,23.368596,0.017844302
1.46638E+12,13591750203,1918124082,23.33272884,-0.035867152
1.46647E+12,12545250686,3690059097,23.252608,-0.080120843
1.46655E+12,11306942619,3185811033,23.14868277,-0.103925234
1.46664E+12,11916137170,3969428831,23.20115938,0.052476618
1.46673E+12,12579641025,3863515428,23.25534555,0.054186169
1.46681E+12,12686504737,3141475711,23.26380465,0.008459094
1.4669E+12,12067506097,2918707044,23.21378223,-0.050022416
1.46699E+12,12432499765,2605791179,23.24357983,0.029797599
1.46707E+12,12277540234,2262930382,23.23103743,-0.012542397
1.46716E+12,12167054129,1971463284,23.22199765,-0.009039778
1.46724E+12,12773413407,2050944294,23.27063177,0.048634116
1.46733E+12,12796878534,2111002851,23.27246711,0.001835343
1.46742E+12,13003020716,1897073274,23.28844753,0.015980417
1.4675E+12,12549494578,2941053719,23.25294623,-0.035501301
1.46759E+12,12799309562,2547538984,23.27265707,0.019710837
1.46768E+12,12520143884,2238670189,23.25060469,-0.022052371
1.46776E+12,12659494017,1891185209,23.26167329,0.011068591
1.46785E+12,11960538401,3160479909,23.2048786,-0.056794685
1.46794E+12,12551047015,2139471647,23.25306993,0.048191325
1.46802E+12,12337119411,2551169494,23.23587839,-0.017191533
1.46811E+12,12286671388,1493636575,23.23178088,-0.004097508
1.4682E+12,12267509740,1416871884,23.23022012,-0.001560765
1.46828E+12,12788841306,1496787630,23.27183885,0.041618735
1.46837E+12,12689216210,1255893580,23.26401835,-0.007820502
1.46845E+12,12795081421,1221726868,23.27232667,0.008308318
1.46854E+12,12921133097,1230091559,23.28213003,0.009803362
1.46863E+12,12902506785,759845715.2,23.28068745,-0.001442579
1.46871E+12,13101753892,1114528046,23.29601194,0.015324489
1.4688E+12,12939669006,1154437417,23.28356355,-0.012448397
1.46889E+12,13143380230,928745985.9,23.29918406,0.015620518
1.46897E+12,13152268438,896703657.8,23.29986009,0.000676021
1.46906E+12,13065905780,833786372.8,23.29327206,-0.006588023
1.46915E+12,12987294763,1055165771,23.28723739,-0.006034672
1.46923E+12,12890913633,1057693551,23.27978853,-0.00744886
1.46932E+12,12876463938,868833824.2,23.27866698,-0.00112155
1.4694E+12,12872274253,744497999.1,23.27834155,-0.000325428
1.46949E+12,12706862269,1078456907,23.26540802,-0.012933532
1.46958E+12,12821424409,1032166531,23.27438339,0.00897537
1.46966E+12,12833746509,780753578.4,23.27534398,0.000960594
1.46975E+12,12823554510,753807273,23.27454951,-0.000794472
1.46984E+12,12765223338,582177964.9,23.26999038,-0.004559129
1.46992E+12,12208307011,1312234930,23.22538246,-0.044607924
1.47001E+12,11853654197,1364021326,23.19590203,-0.029480431
1.4701E+12,10175622825,2567810423,23.04326078,-0.15264125
1.47018E+12,11157767434,3195496928,23.13540172,0.092140945
1.47027E+12,11381078466,1977906752,23.15521803,0.019816307
1.47036E+12,11421913399,873958281.3,23.15879958,0.003581546
1.47044E+12,11853086747,981742067.4,23.19585416,0.03705458
1.47053E+12,11898435455,1362995935,23.19967275,0.003818599
1.47061E+12,11885771255,929557779.2,23.19860783,-0.001064925
1.4707E+12,11624588695,969185062.2,23.17638841,-0.022219422
1.47079E+12,11694080393,1039634507,23.1823486,0.005960195
1.47087E+12,11763105307,591208018.9,23.1882338,0.0058852
1.47096E+12,11753854066,593324279.5,23.18744703,-0.000786772
1.47105E+12,11721188237,719240877.3,23.184664,-0.002783028
1.47113E+12,11490407251,985104504.1,23.16477837,-0.019885629
1.47122E+12,11410539799,888325581.1,23.15780331,-0.006975063
1.47131E+12,11506538596,884260059.9,23.16618128,0.008377975
1.47139E+12,11440376074,648262740.9,23.1604147,-0.005766588
1.47148E+12,11458449023,575220974.4,23.1619932,0.001578505
1.47156E+12,11496171660,515204639.7,23.16527992,0.003286717
1.47165E+12,11668602551,582313075,23.18016753,0.014887611
1.47174E+12,11611786926,513751188.2,23.17528653,-0.004880995
1.47182E+12,11683137306,533733118.4,23.18141238,0.00612585
1.47191E+12,11603419897,1215430882,23.17456571,-0.006846673
1.472E+12,11523932492,783251583.6,23.1676918,-0.006873914
1.47208E+12,11476708362,753279239.7,23.16358546,-0.004106337
1.47217E+12,11509566265,580668885.4,23.16644438,0.002858917
1.47226E+12,11329487627,683994608.4,23.15067469,-0.015769687
1.47234E+12,11434291540,599871331.3,23.15988271,0.009208019
1.47243E+12,11505528568,669373897,23.1660935,0.006210795
1.47252E+12,11522501696,753972783.1,23.16756763,0.001474128
1.4726E+12,11458980517,542891790.3,23.16203958,-0.005528046
1.47269E+12,11521587157,648985991.5,23.16748826,0.005448673
1.47277E+12,11588689788,595366688,23.17329544,0.005807184
1.47286E+12,11926185410,883637823.9,23.20200227,0.028706833
1.47295E+12,12170990881,1366746654,23.22232116,0.020318886
1.47303E+12,12162442129,927290455.5,23.22161853,-0.000702634
1.47312E+12,12199728781,825444483,23.22467956,0.003061031
1.47321E+12,12248576259,848829097.3,23.22867554,0.003995986
1.47329E+12,12414835869,1957295627,23.24215804,0.013482492
1.47338E+12,12362964029,1052765036,23.23797107,-0.004186967
1.47347E+12,12448488083,745781125,23.24486501,0.006893945
1.47355E+12,12067405399,1546308887,23.21377389,-0.031091127
1.47364E+12,12109347853,1206766120,23.21724354,0.003469655
1.47372E+12,12126597991,934911488.8,23.21866706,0.001423517
1.47381E+12,12159385936,746281492.8,23.22136721,0.002700155
1.4739E+12,12153721118,770654871.3,23.22090122,-0.000465989
1.47398E+12,12191255030,671608847.2,23.22398473,0.003083506
1.47407E+12,12180735636,690977229.6,23.22312149,-0.000863236
1.47416E+12,12213131511,1472149585,23.22577756,0.002656069
1.47424E+12,12279716074,1424721714,23.23121464,0.005437075
1.47433E+12,12360200644,1091686240,23.23774752,0.006532884
1.47442E+12,12086107219,1785701559,23.21532247,-0.022425056
1.4745E+12,12048166396,1136885886,23.21217832,-0.003144147
1.47459E+12,12195163185,1623699840,23.22430525,0.012126931
1.47468E+12,12169335862,1259199570,23.22218517,-0.002120079
1.47476E+12,12161463157,1192557049,23.22153803,-0.000647139
1.47485E+12,12229323563,2103056000,23.22710248,0.005564444
1.47493E+12,12225434327,1669511711,23.2267844,-0.000318076
1.47502E+12,12269122746,1153577505,23.2303516,0.003567198
1.47511E+12,12262791069,1451011256,23.2298354,-0.000516199
1.47519E+12,12325072081,1362979673,23.23490141,0.005066007
1.47528E+12,12354163618,1832864106,23.23725898,0.002357573
1.47537E+12,12307678032,1115241339,23.23348913,-0.003769843
1.47545E+12,12362074568,837211284.7,23.23789912,0.004409985
1.47554E+12,12281174374,918417851.1,23.23133339,-0.006565732
1.47563E+12,12380111677,1054814477,23.23935712,0.008023737
1.47571E+12,12333831998,814070564.9,23.23561189,-0.003745233
1.4758E+12,12373188081,1215444066,23.23879772,0.003185825
1.47588E+12,12345851041,901104054.1,23.2365859,-0.002211822
1.47597E+12,12313484477,1017681391,23.2339608,-0.002625098
1.47606E+12,12286062795,1425444663,23.23173135,-0.002229447
1.47614E+12,12698960099,3237677772,23.26478595,0.033054594
1.47623E+12,12603046930,2620859247,23.25720444,-0.007581504
1.47632E+12,12599775073,2377824268,23.2569448,-0.000259642
1.4764E+12,12625056356,1857500271,23.25894928,0.002004476
1.47649E+12,12570821200,1798516546,23.25464419,-0.004305088
1.47658E+12,12701146427,1612682651,23.2649581,0.010313909
1.47666E+12,12656672899,1365036660,23.26145041,-0.003507681
1.47675E+12,12678574413,2210702066,23.26317935,0.001728937
1.47684E+12,12512506661,2121183035,23.24999451,-0.013184838
1.47692E+12,12536382158,1926526341,23.25190083,0.001906312
1.47701E+12,12573576595,1437345767,23.25486335,0.002962527
1.47709E+12,12922080154,3853640082,23.28220332,0.027339972
1.47718E+12,12883329160,3932981399,23.2792,-0.003003326
1.47727E+12,12849633620,3417944592,23.27658114,-0.002618864
1.47735E+12,12902561990,2698301491,23.28069173,0.004110597
1.47744E+12,13199897301,5173695992,23.30347489,0.022783154
1.47753E+12,13336071939,5421567786,23.31373838,0.01026349
1.47761E+12,13409311489,5449713460,23.31921519,0.005476813
1.4777E+12,13649692589,7327252338,23.33698284,0.017767648
1.47779E+12,13469064010,6141584683,23.32366134,-0.013321499
1.47787E+12,13456514840,7104827238,23.3227292,-0.000932138
1.47796E+12,13923434011,6248779882,23.35683916,0.034109957
1.47804E+12,14011471537,4769811787,23.36314223,0.006303069
1.47813E+12,13225379621,11087476176,23.30540352,-0.057738707
1.47822E+12,13544295595,6278564751,23.32923131,0.023827787
1.4783E+12,13628699771,2301989310,23.33544368,0.006212377
1.47839E+12,13730945172,2901002694,23.34291789,0.007474211
1.47848E+12,13622394521,3471695233,23.33498093,-0.007936963
1.47856E+12,13674508237,3202737944,23.33879922,0.003818293
1.47865E+12,13831943296,4604811219,23.35024649,0.011447262
1.47874E+12,13659672444,3412178398,23.33771371,-0.012532774
1.47882E+12,13698156331,3704431312,23.34052709,0.002813375
1.47891E+12,13451662318,6489590874,23.32236853,-0.018158559
1.479E+12,13476927118,4218429175,23.32424496,0.00187643
1.47908E+12,13598790305,5564581316,23.33324668,0.00900172
1.47917E+12,13737129995,7932886221,23.34336822,0.010121545
1.47925E+12,14135966227,10502319777,23.37198818,0.02861996
1.47934E+12,14071862825,5959931528,23.3674431,-0.004545087
1.47943E+12,14183860674,4346991050,23.37537058,0.007927487
1.47951E+12,14219378482,3583259312,23.37787155,0.00250097
1.4796E+12,13822826643,5514238615,23.34958717,-0.028284386
1.47969E+12,13965149903,3397952133,23.35983077,0.010243603
1.47977E+12,14187010824,3557122589,23.37559265,0.015761882
1.47986E+12,14052197788,3999996571,23.36604465,-0.009548006
1.47995E+12,13919563845,4061805986,23.35656116,-0.009483488
1.48003E+12,13961524112,2708162035,23.35957111,0.003009947
1.48012E+12,13866330240,2677876986,23.35272945,-0.006841652
1.4802E+12,13771584981,2886905905,23.34587325,-0.006856207
1.48029E+12,13808200009,2641190504,23.34852846,0.002655209
1.48038E+12,13744075080,2098380715,23.34387366,-0.004654791
1.48046E+12,13971312756,4675509373,23.36027198,0.016398311
1.48055E+12,14123519132,5718297740,23.37110727,0.010835293
1.48064E+12,14327894125,4943030442,23.38547411,0.014366844
1.48072E+12,14258798511,3046527701,23.38063999,-0.00483412
1.48081E+12,14229663111,3727476648,23.37859457,-0.002045418
1.4809E+12,13866024989,4101982777,23.35270744,-0.025887135
1.48098E+12,14093534749,3699686843,23.368982,0.016274561
1.48107E+12,14262411664,2926968598,23.38089336,0.011911358
1.48116E+12,14367893911,3072180428,23.38826196,0.007368606
1.48124E+12,14416194789,3363803026,23.39161805,0.003356085
1.48133E+12,14417048493,6768868009,23.39167727,5.92167E-05
1.48141E+12,14367873206,5723084838,23.38826052,-0.003416743
1.4815E+12,14576687764,6537278780,23.40268936,0.014428837
1.48159E+12,14579834861,3091780274,23.40290524,0.000215876
1.48167E+12,14530656767,1723003865,23.39952651,-0.003378723
1.48176E+12,14506462990,1518080728,23.39786011,-0.001666404
1.48185E+12,14635563745,1892675456,23.40672028,0.008860166
1.48193E+12,14729271419,1972326759,23.4131026,0.006382327
1.48202E+12,14758822880,1605854661,23.4151069,0.002004298
1.48211E+12,14789837058,1211705593,23.4172061,0.002099194
1.48219E+12,14942194369,2003020868,23.42745488,0.010248788
1.48228E+12,15410144566,6267202741,23.45829187,0.030836983
1.48236E+12,15914268401,8260287714,23.49048193,0.03219006
1.48245E+12,16848556942,6365106372,23.54753085,0.057048921
1.48254E+12,16458086698,5547058209,23.52408279,-0.023448063
1.48262E+12,16499622850,4683162994,23.52660336,0.002520574
1.48271E+12,16647903686,5352149258,23.53555014,0.008946781
1.4828E+12,17033816021,5161974003,23.55846638,0.022916242
1.48288E+12,17930777795,5532128818,23.6097845,0.05131812
1.48297E+12,17969580913,4305597750,23.61194622,0.002161713
1.48306E+12,17834723494,4983962565,23.60441315,-0.007533064
1.48314E+12,17913081351,3826705941,23.60879708,0.004383933
1.48323E+12,18411793573,3924458110,23.63625725,0.027460167
1.48332E+12,18831938495,5077313925,23.65882012,0.02256287
1.4834E+12,19238516519,4989160260,23.68018018,0.021360054
1.48349E+12,21048794032,9438407306,23.7701091,0.08992893
1.48357E+12,18574207855,12862863550,23.64503978,-0.125069324
1.48366E+12,16917185086,11180012635,23.55159581,-0.09344397
1.48375E+12,16977818762,7928482188,23.55517355,0.003577739
1.48383E+12,17168811497,5155959397,23.56636029,0.011186739
1.48392E+12,17074750598,4544750338,23.56086664,-0.005493654
1.48401E+12,17208987691,3760468553,23.56869762,0.007830988
1.48409E+12,14996550026,5966564820,23.43108601,-0.137611611
1.48418E+12,15295955966,3792213894,23.45085431,0.019768301
1.48427E+12,15705448767,2129306688,23.47727354,0.02641923
1.48435E+12,15628672594,1381062689,23.47237305,-0.004900493
1.48444E+12,15705357991,995151480.1,23.47726776,0.004894713
1.48452E+12,15813883613,863120785.4,23.4841541,0.006886336
1.48461E+12,17149199059,1379214512,23.56521731,0.081063207
1.4847E+12,16634952094,1200080617,23.53477187,-0.030445441
1.48478E+12,17038082297,919259653.2,23.55871681,0.023944944
1.48487E+12,16973276372,662483583.1,23.55490597,-0.003810845
1.48496E+12,17493782793,726365036.1,23.58511139,0.03020542
1.48504E+12,17448376672,884152113.5,23.58251245,-0.002598932
1.48513E+12,17472267968,497523868.6,23.58388077,0.00136832
1.48522E+12,16868837618,411577512,23.54873383,-0.035146945
1.4853E+12,16997784272,413813957.6,23.55634884,0.007615007
1.48539E+12,17411170766,85566018.58,23.58037784,0.024029
1.48548E+12,17452678668,103819404.6,23.58275898,0.002381144
1.48556E+12,17513348152,51180965.82,23.58622918,0.0034702
1.48565E+12,17422263010,45521059.69,23.58101471,-0.00521447
1.48573E+12,17572325383,60416420.32,23.58959108,0.008576371
1.48582E+12,18367976095,147639012.7,23.63387456,0.044283476
1.48591E+12,18710212582,127914131.4,23.65233534,0.018460783
1.48599E+12,19090682201,125789894.4,23.67246621,0.020130871
1.48608E+12,19222627390,174571219.6,23.67935393,0.006887722
1.48617E+12,19580737306,137203809.2,23.69781213,0.018458197
1.48625E+12,19284369637,101128090.7,23.68256074,-0.015251388
1.48634E+12,19453965820,100920457,23.69131678,0.008756043
1.48643E+12,19944878373,119445909.3,23.71623822,0.02492144
1.48651E+12,19975904949,194176377.1,23.71779263,0.001554407
1.4866E+12,18626520719,394666497.1,23.64785225,-0.069940384
1.48668E+12,18841965282,186348448.4,23.65935241,0.011500168
1.48677E+12,19182270304,83077660.89,23.67725227,0.017899853
1.48686E+12,19000825009,55431959.12,23.66774824,-0.009504031
1.48694E+12,18903229023,98543617.57,23.66259859,-0.005149645
1.48703E+12,19330872851,134456160.6,23.68496928,0.022370692
1.48712E+12,19336691401,72538275.22,23.68527024,0.000300952
1.4872E+12,19741636602,100336551,23.70599578,0.020725539
1.48729E+12,20077113480,121644084.1,23.72284637,0.016850595
1.48738E+12,20106252967,82439064.83,23.7242967,0.001450326
1.48746E+12,20030535035,61718764.05,23.7205237,-0.003772999
1.48755E+12,20483498472,85208118.86,23.74288545,0.022361748
1.48764E+12,21173238285,194189628.5,23.77600388,0.03311843
1.48772E+12,21135568526,125310097.4,23.77422317,-0.001780706
1.48781E+12,22239289226,163268222.2,23.82512635,0.050903176
1.48789E+12,22148525162,363040797.4,23.82103675,-0.004089599
1.48798E+12,21668265189,157467102.3,23.79911459,-0.021922154
1.48807E+12,22302025689,122505399.6,23.82794335,0.028828756
1.48815E+12,22580431543,129704114.7,23.84034951,0.012406158
1.48824E+12,22589765470,220657288.2,23.84076279,0.000413278
1.48833E+12,23443445672,204543911.1,23.87785679,0.037094005
1.48841E+12,24222024763,346340984.9,23.91052817,0.03267138
1.4885E+12,24793056883,290533554.8,23.93382949,0.023301316
1.48859E+12,24335831825,173336059.8,23.91521566,-0.018613825
1.48867E+12,24549977474,112374043.3,23.92397677,0.008761112
1.48876E+12,24714442383,120278913,23.93065362,0.006676848
1.48884E+12,23842289181,277837710,23.8947267,-0.035926924
1.48893E+12,22163695265,314864633.9,23.82172144,-0.073005258
1.48902E+12,23023149408,214151650.7,23.85976604,0.038044604
1.4891E+12,21628185028,559710889.4,23.79726316,-0.062502879
1.48919E+12,23439209955,307736602.5,23.8776761,0.080412933
1.48928E+12,24502426636,249673268.7,23.922038,0.0443619
1.48936E+12,25338519572,449249008.1,23.95559159,0.033553592
1.48945E+12,25511080470,253381716.9,23.96237872,0.006787135
1.48954E+12,26412615130,317738229.8,23.99710758,0.034728856
1.48962E+12,26256679035,600376683.7,23.99118623,-0.005921346
1.48971E+12,24246526347,810856094.8,23.9115392,-0.079647032
1.4898E+12,21404536078,696754703.1,23.7868687,-0.124670498
1.48988E+12,23689626910,468483075.3,23.88830311,0.101434403
1.48997E+12,23686914355,291943352.6,23.8881886,-0.00011451
1.49005E+12,25082029728,354089643.3,23.94541748,0.057228884
1.49014E+12,23849356058,392758272.3,23.89502305,-0.050394425
1.49023E+12,23941809102,231797733,23.8988921,0.003869048
1.49031E+12,23182354250,498552448.2,23.86665723,-0.032234869
1.4904E+12,23485761974,464580900.7,23.8796602,0.013002967
1.49049E+12,23280370027,313854797.3,23.87087635,-0.008783847
1.49057E+12,24603362047,349713725.7,23.92614894,0.055272585
1.49066E+12,24943260597,321551299.5,23.93986951,0.013720567
1.49075E+12,25127139808,302446418.9,23.94721437,0.00734486
1.49083E+12,25393403266,434637303.2,23.95775526,0.010540897
1.49092E+12,26230125522,523067376.1,23.99017442,0.032419153
1.491E+12,26483059251,286955418,23.99977109,0.009596676
1.49118E+12,27073075534,627037056.7,24.02180555,0.022034456
1.49126E+12,27143243126,467652899.2,24.02439398,0.002588432
1.49135E+12,27568596333,471431299.6,24.03994315,0.015549167
1.49144E+12,28087839541,528877119.4,24.05860256,0.018659415
1.49152E+12,28104496717,314416173.6,24.05919543,0.000592863
1.49161E+12,28283934349,213976175.1,24.06555979,0.006364364
1.4917E+12,28280731930,169162907,24.06544656,-0.00011323
1.49178E+12,29010320815,256626395.1,24.09091749,0.025470935
1.49187E+12,28805355125,224924595.1,24.08382715,-0.007090345
1.49196E+12,29232628635,375692391.4,24.09855134,0.014724193
1.49204E+12,28811508585,408295979.5,24.08404075,-0.014510593
1.49213E+12,28751230844,291180585.3,24.08194642,-0.002094333
1.49221E+12,29058361285,229014906.1,24.0925721,0.010625688
1.4923E+12,29095500713,170568398.1,24.09384938,0.001277282
1.49239E+12,29449622312,296290411,24.10594692,0.012097538
1.49247E+12,30013884245,333227302.7,24.12492592,0.018978997
1.49256E+12,29841827755,312959673,24.11917686,-0.005749057
1.49265E+12,30472584734,376888029.6,24.14009326,0.020916393
1.49273E+12,30598157985,322735566.9,24.14420565,0.004112392
1.49282E+12,30617147834,321181984.8,24.14482608,0.000620428
1.49291E+12,30793305344,381408389.1,24.15056314,0.005737069
1.49299E+12,31057228090,371596656.5,24.15909741,0.008534263
1.49308E+12,31362333832,375003905.4,24.16887345,0.009776043
1.49316E+12,32417547559,539471133.9,24.2019657,0.033092254
1.49325E+12,34266333794,699003301,24.25742919,0.055463483
1.49334E+12,35412792758,750965626,24.29033897,0.032909782
1.49342E+12,36218911230,629319772.5,24.31284723,0.02250826
1.49351E+12,37597269133,679490831.3,24.35019726,0.037350026
1.4936E+12,38257352820,1111661168,24.36760161,0.017404354
1.49368E+12,38960178864,676558145.6,24.38580591,0.018204297
1.49377E+12,40748701650,912800974.5,24.43068981,0.044883908
1.49386E+12,43483784874,1412369440,24.49565394,0.064964129
1.49394E+12,44200422095,1649079037,24.51200018,0.016346232
1.49403E+12,46259651981,878500516.8,24.55753597,0.045535795
1.49412E+12,47776897742,1456068536,24.58980805,0.032272078
1.4942E+12,51469353885,1677572530,24.6642524,0.074444349
1.49429E+12,50582708344,1677191475,24.64687562,-0.017376775
1.49437E+12,52661416553,1379709546,24.68714889,0.040273268
1.49446E+12,53498040399,1071157173,24.70291086,0.015761971
1.49455E+12,52629486223,877202623.9,24.68654237,-0.016368488
1.49463E+12,54019572522,809115255.9,24.71261227,0.026069898
1.49472E+12,54860909871,574719087,24.72806691,0.015454636
1.49481E+12,54939752774,1010383505,24.72950302,0.00143611
1.49489E+12,57786259707,1331445137,24.78001686,0.050513845
1.49498E+12,62492846697,1554799747,24.85831793,0.078301071
1.49507E+12,64625128076,1298865895,24.89186915,0.033551217
1.49515E+12,68430589125,1556730819,24.94908577,0.057216619
1.49524E+12,70644789066,1268585647,24.98093019,0.031844415
1.49532E+12,74035607887,1620228240,25.027812,0.046881816
1.49541E+12,74587778470,2795594993,25.0352425,0.007430501
1.4955E+12,81912869428,1967768588,25.12892195,0.093679448
1.49558E+12,86839807367,2872054243,25.18733096,0.058409012
1.49567E+12,79801484343,3316947936,25.10280794,-0.084523022
1.49576E+12,76189048099,2405487811,25.05648356,-0.046324378
1.49584E+12,70234045801,2659023902,24.97509901,-0.08138455
1.49593E+12,75206098260,1660471878,25.04349816,0.068399145
1.49602E+12,79148247410,1318505891,25.09458848,0.051090322
1.4961E+12,79297354805,2039957853,25.09647061,0.001882128
1.49619E+12,84229606723,2041024615,25.15681232,0.060341712
1.49628E+12,90026570914,2348193211,25.2233707,0.066558376
1.49636E+12,91469451028,1607178151,25.23927088,0.015900189
1.49645E+12,92120946714,1706432155,25.24636819,0.007097304
1.49653E+12,95077465288,1692262612,25.27795782,0.031589632
1.49662E+12,99145978934,1577639621,25.31985914,0.041901315
1.49671E+12,1.04325E+11,2924365666,25.37077389,0.050914757
1.49679E+12,99140094325,2109632772,25.31979978,-0.050974111
1.49688E+12,1.02824E+11,1682549695,25.35628066,0.036480883
1.49697E+12,1.06288E+11,1770258343,25.38942076,0.033140091
1.49705E+12,1.12637E+11,2637209337,25.44743466,0.058013905
1.49714E+12,1.16298E+11,2680551562,25.47942225,0.031987585
1.49723E+12,1.1217E+11,3770253648,25.44328367,-0.036138571
1.49731E+12,1.13899E+11,2241416002,25.45857539,0.015291715
1.4974E+12,1.06244E+11,2541591391,25.38900477,-0.069570619
1.49748E+12,1.03622E+11,3127375716,25.3640113,-0.024993474
1.49757E+12,1.0695E+11,1785907492,25.39562903,0.031617731
1.49766E+12,1.14126E+11,2950360093,25.460573,0.064943972
1.49774E+12,1.11244E+11,2578785644,25.43499084,-0.02558216
1.49783E+12,1.14422E+11,2784651319,25.46316079,0.028169948
1.49792E+12,1.17612E+11,3192819425,25.49065566,0.027494871
1.498E+12,1.11639E+11,2721577881,25.4385369,-0.052118759
1.49809E+12,1.12182E+11,1758227656,25.44338645,0.004849549
1.49818E+12,1.14553E+11,1387973659,25.46430149,0.020915044
1.49826E+12,1.08843E+11,1550991026,25.41317667,-0.051124822
1.49835E+12,1.0534E+11,2220265940,25.38045787,-0.032718802
1.49844E+12,97695298369,3048173031,25.30511927,-0.075338595
1.49852E+12,1.00802E+11,2770057714,25.33642238,0.031303105
1.49861E+12,1.0643E+11,2222643503,25.39075752,0.054335143
1.49869E+12,1.0357E+11,1529237756,25.36351739,-0.027240131
1.49878E+12,1.04491E+11,1299826762,25.37236635,0.008848958
1.49887E+12,99753739154,1144842706,25.32597038,-0.046395969
1.49895E+12,1.04323E+11,1280677393,25.37075752,0.044787142
1.49904E+12,1.05464E+11,1470839147,25.38163813,0.010880608
1.49913E+12,1.05774E+11,1579976769,25.3845735,0.002935374
1.49921E+12,1.05011E+11,1379848776,25.37732882,-0.007244678
1.4993E+12,1.05387E+11,982407974.1,25.38090209,0.00357327
1.49939E+12,98112139816,1322587150,25.30937695,-0.071525149
1.49947E+12,96985250898,1371979194,25.29782475,-0.011552194
1.49956E+12,96365703414,823252771.3,25.2914162,-0.00640855
1.49964E+12,84847646099,1702858726,25.16412309,-0.127293115
1.49973E+12,82939402039,2356739494,25.14137608,-0.022747004
1.49982E+12,88804132347,2545486788,25.20969902,0.068322939
1.4999E+12,85515707566,1830240109,25.17196591,-0.037733111
1.49999E+12,80795049506,1476336151,25.11518153,-0.056784378
1.50008E+12,72654382884,1634208322,25.00897955,-0.106201978
1.50016E+12,68028825685,2217445196,24.94319736,-0.065782194
1.50025E+12,80277200294,2267625024,25.10875149,0.165554127
1.50034E+12,86817354990,3095258407,25.18707238,0.078320895
1.50042E+12,80495739694,2274586009,25.1114701,-0.075602284
1.50051E+12,95087538883,3208244859,25.27806377,0.166593669
1.5006E+12,94178646326,2232659253,25.26845931,-0.009604458
1.50068E+12,1.00239E+11,1596237360,25.33082704,0.062367737
1.50077E+12,96520691381,1613280635,25.29302324,-0.037803804
1.50085E+12,96405117912,1072404362,25.29182513,-0.001198113
1.50094E+12,90222675688,2064919608,25.22554663,-0.066278502
1.50103E+12,86909511038,1441335417,25.18813331,-0.037413315
1.50111E+12,89970931812,1011187943,25.22275248,0.034619164
1.5012E+12,90426384780,2203790572,25.22780193,0.005049454
1.50129E+12,92762223222,1793256740,25.25330532,0.025503388
1.50137E+12,91317953468,1021591029,25.23761325,-0.015692069
1.50146E+12,93370851305,1218735711,25.25984505,0.022231801
1.50155E+12,94551663359,2377565987,25.27241222,0.012567175
1.50163E+12,1.06403E+11,1588495951,25.39050031,0.118088085
1.50172E+12,1.02958E+11,1312591552,25.35758843,-0.03291188
1.5018E+12,1.01741E+11,1343378545,25.34569144,-0.011896989
1.50189E+12,1.14412E+11,2934297462,25.46306957,0.117378126
