date,btc_cap,crypto_cap,crypto_index,ln_crypto_index,crypto_index_diff,
22/4/2015,3254290910,3629975807,375684896.8,19.74426131,0.21614739,
23/4/2015,3184369640,3785364737,600995097,20.21409733,0.469836025,
24/4/2015,3080176877,3735299346,655122468.8,20.30033275,0.086235417,
25/4/2015,3222813920,3770875065,548061145,20.12189742,-0.178435334,
26/4/2015,3182408230,3839362553,656954323.3,20.30312505,0.181227634,
27/4/2015,3188139665,3827193295,639053630.3,20.27549894,-0.027626114,
28/4/2015,3333116827,3777497085,444380258.4,19.91219119,-0.363307746,
29/4/2015,3284896594,3685919068,401022473.8,19.80952803,-0.102663164,
30/4/2015,3319854339,3781549742,461695403.3,19.95041593,0.140887903,
1/5/2015,3387421698,3882998710,495577011.6,20.02123332,0.07081739,
2/5/2015,3375292446,3850407286,475114840.4,19.9790671,-0.04216622,
3/5/2015,3334246892,3892482853,558235960.9,20.1402923,0.161225198,
4/5/2015,3246886599,3846046675,599160075.6,20.21103936,0.070747058,
5/5/2015,3346205371,3843977858,497772486.8,20.02565368,-0.185385682,
6/5/2015,3442447010,3747097705,304650694.8,19.53467642,-0.490977261,
7/5/2015,3412425892,3758761318,346335426.2,19.6629183,0.128241888,
8/5/2015,3384490103,3766287118,381797014.9,19.76039965,0.097481347,
9/5/2015,3416925739,3752507443,335581703.6,19.63137601,-0.129023638,
10/5/2015,3412239399,3741182453,328943054.1,19.61139521,-0.019980807,
11/5/2015,3326910420,3671774383,344863962.8,19.65866059,0.047265381,
12/5/2015,3344213288,3697261551,353048263,19.68211533,0.023454741,
13/5/2015,3348265270,3733938004,385672733.9,19.77049973,0.0883844,
14/5/2015,3333957591,3755075986,421118394.7,19.85842457,0.087924847,
15/5/2015,3335463663,3873644942,538181279.2,20.10370601,0.245281437,
16/5/2015,3284474809,3854266438,569791629.5,20.16078129,0.057075278,
17/5/2015,3276971295,3890553270,613581975.1,20.23482443,0.074043142,
18/5/2015,3306688656,3836212188,529523532,20.08748816,-0.147336268,
19/5/2015,3326079679,3836650221,510570541.9,20.05103937,-0.036448796,
20/5/2015,3419033119,3843257422,424224302.7,19.86577289,-0.185266479,
21/5/2015,3392690898,3883625115,490934216.6,20.0118207,0.146047809,
22/5/2015,3424926508,3915980829,491054321,20.01206531,0.000244615,
23/5/2015,3371792793,3836369072,464576279.5,19.95663632,-0.055428992,
24/5/2015,3373426621,3767965624,394539003.3,19.79322856,-0.16340776,
25/5/2015,3370470121,3651297269,280827148,19.45324991,-0.339978655,
26/5/2015,3374927914,3702871784,327943870,19.60835302,0.155103117,
27/5/2015,3369940317,3700714039,330773721.9,19.61694508,0.008592056,
28/5/2015,3319341161,3677329531,357988370,19.69601106,0.079065978,
29/5/2015,3266430207,3699290462,432860254.6,19.8859255,0.189914438,
30/5/2015,3176729203,3702833347,526104144.3,20.08100974,0.195084248,
31/5/2015,3212024675,3673076392,461051716.6,19.94902078,-0.131988966,
1/6/2015,3208477949,3758261997,549784048,20.12503612,0.176015341,
2/6/2015,3189861690,3770304007,580442316.6,20.17930099,0.054264867,
3/6/2015,3197922617,3763359320,565436702.8,20.15310892,-0.02619207,
4/6/2015,3205714609,3777615741,571901131.8,20.16447669,0.011367772,
5/6/2015,3181906061,3783732058,601825997.2,20.21547892,0.051002232,
6/6/2015,3254270843,3822981047,568710203.8,20.15888155,-0.056597366,
7/6/2015,3266011480,3847711403,581699923.2,20.18146528,0.022583722,
8/6/2015,3258552455,3915381958,656829503.4,20.30293504,0.121469758,
9/6/2015,3271815632,4174484807,902669175.3,20.62086668,0.317931647,
10/6/2015,3280122726,4144385913,864263186.8,20.57738789,-0.043478788,
11/6/2015,3310175113,4193923259,883748145.6,20.59968268,0.022294782,
12/6/2015,3324945179,4130405571,805460392.3,20.50692459,-0.092758089,
13/6/2015,3375220318,4165990407,790770088.8,20.48851782,-0.018406763,
14/6/2015,3564086481,4146092063,582005582.3,20.1819906,-0.306527227,
15/6/2015,3524530311,4203846739,679316428.4,20.3365976,0.154607001,
16/6/2015,3536733401,4152260698,615527296.8,20.23798985,-0.098607747,
17/6/2015,3457685093,4102052947,644367853.9,20.28378032,0.045790471,
18/6/2015,3492955383,4136212230,643256847,20.28205465,-0.001725669,
19/6/2015,3488836375,4145467592,656631216.9,20.30263311,0.020578452,
20/6/2015,3536683170,4291662170,754979000.4,20.44220049,0.139567388,
21/6/2015,3488498072,4249746940,761248868.4,20.45047089,0.008270398,
22/6/2015,3442040366,4418099591,976059225,20.69903382,0.248562933,
23/6/2015,3470729480,4508934980,1038205500,20.76075958,0.061725755,
24/6/2015,3471728541,4419643135,947914593.8,20.66977497,-0.090984614,
25/6/2015,3589074420,4380684525,791610104.8,20.48957954,-0.180195429,
26/6/2015,3557369716,4396872281,839502565.1,20.54832009,0.058740553,
27/6/2015,3672257830,4462827589,790569758.8,20.48826446,-0.060055633,
28/6/2015,3760650013,4623841672,863191659.3,20.57614731,0.087882852,
29/6/2015,3691294142,4609708763,918414621.2,20.6381595,0.062012194,
30/6/2015,3651410105,4548867631,897457526.4,20.61507635,-0.023083151,
1/7/2015,3659678538,4647976345,988297807.4,20.71149463,0.096418282,
2/7/2015,3736024266,4694753882,958729615.6,20.68111965,-0.030374986,
3/7/2015,3889432509,4790237939,900805429.5,20.61879984,-0.062319806,
4/7/2015,3855533498,4873094412,1017560914,20.74067434,0.121874497,
5/7/2015,3810376692,5190327152,1379950460,21.04531344,0.304639097,
6/7/2015,3871966451,4877331643,1005365192,20.72861669,-0.316696749,
7/7/2015,3862503903,4814983729,952479825.7,20.67457948,-0.054037203,
8/7/2015,4095521056,4749237272,653716215.5,20.29818389,-0.37639559,
9/7/2015,4195301868,4603386716,408084848.2,19.82698567,-0.471198222,
10/7/2015,4459352693,4644626549,185273856.3,19.03734559,-0.789640079,
11/7/2015,4179711757,4595071498,415359741.1,19.84465555,0.807309956,
12/7/2015,4122384618,4550685417,428300798.9,19.87533631,0.030680759,
13/7/2015,4084701354,4621120800,536419446,20.10042696,0.225090654,
14/7/2015,3981564979,4576610890,595045911,20.20414912,0.10372216,
15/7/2015,4007009432,4595009329,587999896.7,20.19223733,-0.011911792,
16/7/2015,3951120257,4593621269,642501011.6,20.28087895,0.088641619,
17/7/2015,3926969933,4821588250,894618316.5,20.61190772,0.331028774,
18/7/2015,3993823954,4827815486,833991532,20.54173381,-0.070173916,
19/7/2015,3961652068,4884123667,922471598.8,20.64256715,0.100833339,
20/7/2015,3980470592,4911408010,930937417.9,20.65170261,0.009135466,
21/7/2015,3973299339,4947418729,974119390.3,20.69704443,0.045341819,
22/7/2015,4158911305,4856872338,697961033.5,20.36367383,-0.333370598,
23/7/2015,4158095826,4821106741,663010914.7,20.31230201,-0.051371823,
24/7/2015,4205901558,5060129531,854227972.5,20.56570866,0.253406652,
25/7/2015,4219037232,4701002708,481965475.7,19.99338304,-0.572325621,
26/7/2015,4238912997,4711849065,472936068.3,19.97447078,-0.018912267,
27/7/2015,4162873226,4790050782,627177556.3,20.25674024,0.282269467,
28/7/2015,4135724833,4758286632,622561798.6,20.24935346,-0.007386786,
29/7/2015,4090154891,4713910494,623755602.8,20.25126919,0.001915731,
30/7/2015,4047265066,4645025943,597760877.2,20.20870136,-0.042567826,
31/7/2015,4062048251,4661340239,599291987.7,20.2112595,0.002558135,
1/8/2015,4063535809,4458222880,394687071.3,19.79360378,-0.417655712,
2/8/2015,4098275923,4453009707,354733783.9,19.68687816,-0.106725623,
3/8/2015,4057353078,4496843065,439489987.4,19.90112549,0.214247331,
4/8/2015,4008508407,4619965758,611457351.4,20.23135577,0.330230273,
5/8/2015,4015651480,4586332402,570680921.7,20.16234081,-0.069014961,
6/8/2015,3745910822,4545787312,799876489.8,20.49996789,0.337627081,
7/8/2015,3811337989,4582360757,771022768.1,20.46322846,-0.036739424,
8/8/2015,3817350355,4501610862,684260507,20.34384926,-0.1193792,
9/8/2015,3909600812,4443650795,534049983.4,20.09599999,-0.247849267,
10/8/2015,3879202424,4429289128,550086704.3,20.12558647,0.029586474,
11/8/2015,3821420844,4368729902,547309058.4,20.12052421,-0.005062261,
12/8/2015,3843674745,3921713961,78039215.86,18.17272203,-1.947802181,
13/8/2015,3777139797,4097659028,320519231.2,19.58545284,1.412730811,
14/8/2015,3739450599,4045665990,306215391.3,19.53979931,-0.045653531,
15/8/2015,3729475807,4040506117,311030309.8,19.55540092,0.015601619,
16/8/2015,3672268004,3944686959,272418954.7,19.42285171,-0.132549211,
17/8/2015,3279919634,3711256049,431336414.9,19.88239889,0.459547175,
18/8/2015,3406737000,3816091218,409354218.2,19.8300914,-0.05230749,
19/8/2015,3374233145,3885035441,510802296.1,20.05149318,0.221401779,
20/8/2015,3328896176,3847412165,518515988.9,20.06648142,0.014988245,
21/8/2015,3302029053,3988574545,686545492.4,20.34718305,0.280701626,
22/8/2015,3053595830,3944403562,890807731.7,20.60763917,0.260456125,
23/8/2015,3217665292,3958994480,741329187.8,20.42395533,-0.18368384,
24/8/2015,3275815634,3986773217,710957583.1,20.38212333,-0.041832005,
25/8/2015,3243160211,3941361740,698201529.4,20.36401834,-0.018104985,
26/8/2015,3370431355,3951545537,581114181.6,20.18045782,-0.183560522,
27/8/2015,3324950575,3902188431,577237855.7,20.17376497,-0.006692854,
28/8/2015,3319968529,3957041453,637072924.3,20.27239469,0.09862972,
29/8/2015,3350144206,4066403281,716259074.7,20.3895525,0.117157808,
30/8/2015,3308579440,4137980936,829401496.2,20.53621491,0.146662414,
31/8/2015,3331062657,4158489146,827426489.2,20.53383083,-0.002384083,
1/9/2015,3301579143,4199644407,898065263.8,20.6157533,0.081922474,
2/9/2015,3353296685,4101184264,747887579.1,20.43276323,-0.182990071,
3/9/2015,3422635973,4111188820,688552847.5,20.35010263,-0.082660599,
4/9/2015,3487336313,4143045146,655708832.9,20.3012274,-0.048875235,
5/9/2015,3508277387,4055350687,547073300.3,20.12009336,-0.18113404,
6/9/2015,3553698013,4045001376,491303362.9,20.01257234,-0.107521014,
7/9/2015,3472697170,3948248649,475551479,19.9799857,-0.032586645,
8/9/2015,3485799693,3976801326,491001632.8,20.01195801,0.031972314,
9/9/2015,3504653619,3926669907,422016288.5,19.86055447,-0.151403542,
10/9/2015,3431133648,3993582872,562449224,20.14781142,0.28725695,
11/9/2015,3367623264,3998517061,630893796.6,20.2626481,0.114836677,
12/9/2015,3364179590,3975378920,611199329.8,20.2309337,-0.031714397,
13/9/2015,3360764475,3976589402,615824926.5,20.23847327,0.007539572,
14/9/2015,3340446395,3897922858,557476463.2,20.13893084,-0.099542429,
15/9/2015,3403177100,3946947537,543770436.9,20.11403772,-0.024893117,
16/9/2015,3399002107,3931437853,532435746.3,20.09297278,-0.021064941,
17/9/2015,3383904198,3991687442,607783243.9,20.22532887,0.132356086,
18/9/2015,3375670111,3999664277,623994166.5,20.25165158,0.026322708,
19/9/2015,3314850054,3993354139,678504084.7,20.33540106,0.08374948,
20/9/2015,3365879385,3963207961,597328575.7,20.2079779,-0.127423159,
21/9/2015,3366614507,4050984078,684369571.2,20.34400864,0.13603074,
22/9/2015,3426856523,3998275496,571418972.6,20.16363325,-0.180375388,
23/9/2015,3443254571,3985075673,541821101.9,20.11044643,-0.053186816,
24/9/2015,3437534062,4005287685,567753622.7,20.15719812,0.046751685,
25/9/2015,3413577895,4010333842,596755947,20.20701879,0.049820669,
26/9/2015,3508852289,4026623886,517771597.5,20.06504477,-0.141974017,
27/9/2015,3479847405,4009641756,529794350.8,20.08799947,0.0229547,
28/9/2015,3463401139,4022815394,559414254.9,20.14240082,0.054401349,
29/9/2015,3489093808,4135191877,646098068.7,20.28646186,0.144061038,
30/9/2015,3482919072,4089365342,606446269.9,20.22312669,-0.063335167,
1/10/2015,3508906580,4081104100,572197520.5,20.16499481,-0.058131887,
2/10/2015,3505203182,4106420517,601217335.1,20.21446705,0.049472244,
3/10/2015,3530596946,4107054310,576457364.2,20.17241194,-0.042055111,
4/10/2015,3621402164,4143555071,522152907.5,20.07347103,-0.098940909,
5/10/2015,3574397658,4112527519,538129861.2,20.10361047,0.030139437,
6/10/2015,3569664084,4171560155,601896070.7,20.21559535,0.111984882,
7/10/2015,3588832044,4228570527,639738482.5,20.27657003,0.060974681,
8/10/2015,3607756619,4250196748,642440129.4,20.28078419,0.004214157,
9/10/2015,3640379548,4362492753,722113204.5,20.39769248,0.116908291,
10/10/2015,3611362597,4471562544,860199946.7,20.57267542,0.174982939,
11/10/2015,3667819987,4339805132,671985145,20.32574679,-0.246928624,
12/10/2015,3720285701,4372613752,652328050.6,20.29605814,-0.029688654,
13/10/2015,3749948525,4450481080,700532554.7,20.3673514,0.071293258,
14/10/2015,3864938757,4397818062,532879304.9,20.09380551,-0.273545885,
15/10/2015,3983558776,4508340048,524781272.5,20.07849211,-0.015313402,
16/10/2015,3864772726,4562951672,698178946.2,20.363986,0.285493888,
17/10/2015,3894955159,4650191966,755236806.9,20.44254191,0.078555912,
18/10/2015,3985078068,4678224786,693146718,20.35675225,-0.085789661,
19/10/2015,3938178701,4696837471,758658770.3,20.44706266,0.090310407,
20/10/2015,4035872004,4848053038,812181034.2,20.51523382,0.068171166,
21/10/2015,4093191773,4994125639,900933865.6,20.61894241,0.10370859,
22/10/2015,4176382825,5200786216,1024403391,20.74737622,0.128433811,
23/10/2015,4203955930,5384585717,1180629787,20.88931385,0.141937628,
24/10/2015,4215884952,5147427318,931542366,20.65235223,-0.236961622,
25/10/2015,4354732831,5370640414,1015907583,20.73904822,0.086695992,
26/10/2015,4486177629,5773956243,1287778614,20.97618457,0.237136346,
27/10/2015,4639133967,6512611447,1873477480,21.35106216,0.37487759,
28/10/2015,4816269545,6551151235,1734881690,21.27420506,-0.076857098,
29/10/2015,4617510890,6275336400,1657825510,21.22877265,-0.045432411,
30/10/2015,4806796483,6046448632,1239652149,20.93809665,-0.290675995,
31/10/2015,5189223756,6270636678,1081412922,20.80153428,-0.136562368,
1/11/2015,5893149470,6035303307,142153837.1,18.77242039,-2.029113895,
2/11/2015,5985308849,6165408546,180099697.4,19.00902113,0.236600741,
3/11/2015,5736789622,5487931762,180099697.4,19.00902113,0,
4/11/2015,5521254799,5001756607,180099697.4,19.00902113,0,
5/11/2015,5733490750,5521523367,180099697.4,19.00902113,0,
6/11/2015,5504396533,5509211287,4814753.8,15.38719547,-3.62182566,
7/11/2015,5641277305,5423144292,4814753.8,15.38719547,0,
8/11/2015,4993780087,5248393008,254612921.5,19.35525499,3.968059525,
9/11/2015,4537161821,5409333592,872171770.6,20.58649695,1.231241952,
10/11/2015,5012582356,5559409320,546826964.5,20.11964297,-0.466853972,
11/11/2015,5005284729,5486218636,480933906.8,19.99124041,-0.128402564,
12/11/2015,4919391965,5328810430,409418465.3,19.83024833,-0.160992077,
13/11/2015,4757160339,5258454547,501294208.3,20.03270373,0.202455395,
14/11/2015,4919473734,5324166231,404692497.4,19.81863807,-0.214065658,
15/11/2015,4976968039,5296396734,319428695.3,19.58204463,-0.23659344,
16/11/2015,4983266453,5289658517,306392063.8,19.54037609,-0.041668537,
17/11/2015,4837533520,5244049414,406515894,19.82313359,0.282757492,
18/11/2015,4777269084,5378348965,601079881.5,20.2142384,0.391104812,
19/11/2015,4834317690,5817491230,983173539.6,20.7062962,0.492057805,
20/11/2015,4809449591,5854046445,1044596854,20.76689686,0.060600659,
21/11/2015,4802404204,5815712789,1013308585,20.73648664,-0.030410222,
22/11/2015,4761183527,6055005533,1293822006,20.98086647,0.24437983,
23/11/2015,4884311516,6151393816,1267082300,20.95998269,-0.020883777,
24/11/2015,5303722123,5916216468,612494344.8,20.23305027,-0.726932425,
25/11/2015,5346023826,5842271573,496247747.3,20.02258585,-0.210464417,
26/11/2015,5305804456,5882031946,576227490.1,20.17201309,0.149427238,
27/11/2015,5534688266,5930102985,395414719.4,19.79544569,-0.376567394,
28/11/2015,5637217099,6378797968,741580869.4,20.42429478,0.628849081,
29/11/2015,5417967322,6432185733,1014218411,20.73738411,0.313089339,
30/11/2015,5350373990,6445337596,1094963606,20.81398696,0.076602849,
1/12/2015,5383466481,6775657307,1392190826,21.05414448,0.240157514,
2/12/2015,5411894144,6903912861,1492018717,21.12339588,0.069251406,
3/12/2015,5829507440,6902787115,1073279675,20.79398491,-0.329410969,
4/12/2015,5881283994,7450973019,1569689025,21.17414336,0.380158449,
5/12/2015,5887868033,7183726377,1295858344,20.98243913,-0.191704237,
6/12/2015,6167016641,7210630550,1043613909,20.76595544,-0.216483687,
7/12/2015,6235070986,7289363327,1054292341,20.77613561,0.010180173,
8/12/2015,6230407268,7592613661,1362206394,21.03237157,0.256235959,
9/12/2015,6762812524,7418679324,655866800.3,20.30146828,-0.730903293,
10/12/2015,6502593548,7457488189,954894641,20.67711157,0.375643291,
11/12/2015,6517994663,7561691681,1043697018,20.76603507,0.088923503,
12/12/2015,6631778542,7533993752,902215210.4,20.62036364,-0.14567143,
13/12/2015,6958907660,7200898192,241990532.4,19.30440916,-1.315954481,
14/12/2015,6794808884,7151734757,356925873.3,19.69303868,0.388629519,
15/12/2015,6834975642,7122213143,287237501.2,19.47581996,-0.217218719,
16/12/2015,6946908499,7227391964,280483465.4,19.45202533,-0.023794628,
17/12/2015,6922223917,7408132155,485908238.2,20.00153035,0.549505019,
18/12/2015,6610549658,7451390747,840841089.3,20.54991325,0.548382892,
19/12/2015,6562505170,6836893498,274388328.2,19.43005492,-1.119858328,
20/12/2015,6540512247,6952933563,412421316.1,19.837556,0.407501079,
21/12/2015,6640942255,6899146693,258204438.1,19.36926222,-0.468293772,
22/12/2015,6823821081,7086110009,262288928.2,19.38495723,0.015695009,
23/12/2015,6838203626,7010258104,172054477.9,18.96332172,-0.421635517,
24/12/2015,6260008700,7078233083,818224382.6,20.52264716,1.559325447,
25/12/2015,6364767558,7124298360,759530802.5,20.44821144,-0.074435728,
26/12/2015,6318056014,7131191084,813135070.1,20.51640779,0.068196356,
27/12/2015,6491698546,7080195070,588496524.4,20.19308158,-0.323326213,
28/12/2015,6413208735,7123711480,710502745.4,20.38148337,0.188401791,
29/12/2015,6479728151,7133044080,653315928.8,20.29757138,-0.083911988,
30/12/2015,6530621624,7124976916,594355292.4,20.20298783,-0.094583548,
31/12/2015,6530688608,7511573329,980884720.8,20.7039655,0.500977665,
1/1/2016,6470199430,7485910736,1015711306,20.738855,0.034889499,
2/1/2016,6522334778,7408365994,886031216,20.60226274,-0.136592258,
3/1/2016,6502628563,7354584594,851956030.9,20.56304548,-0.039217264,
4/1/2016,6492499351,7376006536,883507185,20.59940998,0.036364506,
5/1/2016,6870164692,7356463080,486298388,20.00233296,-0.597077022,
6/1/2016,6847658074,7140131112,292473038.4,19.49388304,-0.508449917,
7/1/2016,6759240199,7095044020,335803821.3,19.63203768,0.138154638,
8/1/2016,6738604517,6099048257,335803821.3,19.63203768,0,
9/1/2016,6757695468,6386783992,335803821.3,19.63203768,0,
10/1/2016,6721027667,6427208544,335803821.3,19.63203768,0,
11/1/2016,6516499236,6417894099,335803821.3,19.63203768,0,
12/1/2016,6474583370,6318875183,335803821.3,19.63203768,0,
13/1/2016,5519407460,6972200926,1452793466,21.09675407,1.464716386,
14/1/2016,5806905133,6793498405,986593272.4,20.70976843,-0.386985641,
15/1/2016,5830189311,6310085582,479896270.8,19.98908054,-0.720687892,
16/1/2016,5814809591,6524307381,709497790.3,20.38006794,0.390987404,
17/1/2016,5723770826,6772952504,1049181679,20.77127634,0.391208404,
18/1/2016,6326929406,6631824227,304894820.6,19.53547742,-1.235798919,
19/1/2016,6161646249,6649346536,487700287.1,20.00521161,0.469734185,
20/1/2016,5700897323,6738685555,1037788232,20.76035759,0.755145976,
21/1/2016,5889248377,6527528877,638280500.5,20.2742884,-0.486069185,
22/1/2016,6094932221,6518104647,423172426.2,19.86329028,-0.41099812,
23/1/2016,5934195570,6460730830,526535260,20.08182886,0.218538577,
24/1/2016,5937437390,6244243536,306806146.2,19.54172666,-0.540102197,
25/1/2016,5968224752,6347477213,379252460.8,19.75371266,0.211986004,
26/1/2016,5745544310,6398340581,652796270.6,20.29677565,0.543062984,
27/1/2016,5737400249,6344071528,606671279.2,20.22349765,-0.073277996,
28/1/2016,5709052773,6674540421,965487648.5,20.68814387,0.464646214,
29/1/2016,5520342696,6648758770,1128416074,20.84408078,0.155936915,
30/1/2016,5623172735,6500650665,877477929.9,20.59256236,-0.25151842,
31/1/2016,5652529733,6557793002,905263269.2,20.62373636,0.031174003,
1/2/2016,5582278352,6494930163,912651811.5,20.631865,0.008128634,
2/2/2016,5891023100,6575334494,684311394.4,20.34392363,-0.287941371,
3/2/2016,5852736452,6728471491,875735038.7,20.59057414,0.246650509,
4/2/2016,5690251854,6825817145,1135565291,20.85039642,0.259822282,
5/2/2016,5701239913,6903191204,1201951291,20.90721215,0.056815731,
6/2/2016,5636117688,7027105094,1390987406,21.0532797,0.146067547,
7/2/2016,5679902055,7244645990,1564743935,21.17098803,0.117708332,
8/2/2016,5771368715,7187159941,1415791226,21.07095438,-0.100033646,
9/2/2016,5730998807,7232306228,1501307422,21.12960218,0.058647798,
10/2/2016,5818750496,7311588604,1492838108,21.12394492,-0.005657264,
11/2/2016,5937412022,7435115552,1497703530,21.12719879,0.003253876,
12/2/2016,6147686974,7426408607,1278721633,20.96912669,-0.1580721,
13/2/2016,6076721221,7762826419,1686105198,21.24568709,0.276560398,
14/2/2016,6194279970,7746060586,1551780616,21.16266889,-0.083018197,
15/2/2016,6345582495,7810204952,1464622457,21.10486334,-0.057805555,
16/2/2016,6417045472,7534373981,1117328509,20.83420641,-0.270656925,
17/2/2016,6387331883,7627916334,1240584451,20.93884844,0.104642024,
18/2/2016,6720209556,7610896140,890686584,20.60750317,-0.331345271,
19/2/2016,6684028071,7670382836,986354764.8,20.70952665,0.102023484,
20/2/2016,6672478907,7793288386,1120809479,20.83731701,0.12779036,
21/2/2016,6407178256,7811438325,1404260069,21.06277636,0.225459349,
22/2/2016,6452416826,7865078833,1412662007,21.06874171,0.00596535,
23/2/2016,6453391535,7868044472,1414652937,21.07015006,0.001408354,
24/2/2016,6514156583,7833154583,1318998000,21.00013819,-0.070011869,
25/2/2016,6593663290,7870634893,1276971603,20.96775718,-0.032381018,
26/2/2016,6605163875,7748212759,1143048884,20.85696499,-0.110792187,
27/2/2016,6669535766,7627403618,957867851.9,20.68022038,-0.176744604,
28/2/2016,6586086154,7764444037,1178357883,20.88738768,0.207167297,
29/2/2016,6482862266,7794611958,1311749693,20.99462773,0.107240045,
1/3/2016,6418406145,7811755320,1393349175,21.05497616,0.060348438,
2/3/2016,6255529066,7998221552,1742692486,21.27869716,0.223720996,
3/3/2016,6071173237,8019662790,1948489553,21.39032032,0.111623161,
4/3/2016,6189869498,8099057618,1909188120,21.36994392,-0.020376401,
5/3/2016,6326260440,8127879743,1801619304,21.31195171,-0.05799221,
6/3/2016,6299329213,8268363097,1969033884,21.40080885,0.088857134,
7/3/2016,6307800374,8086063747,1778263373,21.29890309,-0.101905753,
8/3/2016,6370256294,8157996978,1787740685,21.30421847,0.005315381,
9/3/2016,6417916284,8140105997,1722189713,21.26686241,-0.037356065,
10/3/2016,6289332500,8048187527,1758855027,21.28792888,0.021066474,
11/3/2016,6316587497,7858157655,1541570158,21.15606732,-0.131861564,
12/3/2016,6350177716,7813214948,1463037232,21.10378041,-0.052286909,
13/3/2016,6367983806,7871955334,1503971528,21.13137513,0.027594724,
14/3/2016,6383495146,8005535104,1622039958,21.20695043,0.075575296,
15/3/2016,6413413020,8050749394,1637336374,21.2163366,0.009386169,
16/3/2016,6259667304,8189259761,1929592457,21.38057466,0.164238059,
17/3/2016,6237403576,8047364040,1809960464,21.31657084,-0.064003816,
18/3/2016,6317806513,8026064966,1708258453,21.25874024,-0.057830599,
19/3/2016,6307102004,8070832930,1763730926,21.29069725,0.031957007,
20/3/2016,6389481378,8147202850,1757721472,21.28728419,-0.003413058,
21/3/2016,6417382985,8206347587,1788964602,21.30490285,0.017618666,
22/3/2016,6369854280,8097457668,1727603388,21.27000096,-0.034901895,
23/3/2016,6384534070,8046281268,1661747198,21.23113541,-0.038865545,
24/3/2016,6401148697,8051458204,1650309507,21.22422869,-0.006906727,
25/3/2016,6535264077,8100876713,1565612636,21.17154305,-0.052685642,
26/3/2016,6497115017,8153055074,1655940057,21.22763469,0.05609165,
27/3/2016,6388027424,8134229364,1746201940,21.28070895,0.053074252,
28/3/2016,6344204936,8140790014,1796585078,21.30915352,0.028444575,
29/3/2016,6388090245,8111859334,1723769089,21.26777906,-0.04137446,
30/3/2016,6410999714,8116442873,1705443159,21.25709083,-0.01068823,
31/3/2016,6457346881,8029981796,1572634915,21.17601834,-0.081072492,
1/4/2016,6435354873,7964442468,1529087595,21.14793705,-0.028081288,
2/4/2016,6456959981,7929655220,1472695239,21.11036005,-0.037576996,
3/4/2016,6508054062,7885587642,1377533580,21.04356048,-0.066799579,
4/4/2016,6494387878,7899591165,1405203287,21.06344782,0.019887341,
5/4/2016,6486917899,7862880289,1375962390,21.04241924,-0.021028574,
6/4/2016,6448380946,7869790665,1421409719,21.07491498,0.032495733,
7/4/2016,6413012926,7936920205,1523907279,21.14454345,0.069628476,
8/4/2016,6492839084,8001037525,1508198441,21.13418169,-0.010361762,
9/4/2016,6516847462,8054621602,1537774140,21.15360184,0.019420154,
10/4/2016,6573884543,8075040477,1501155934,21.12950127,-0.024100573,
11/4/2016,6546120648,8084444447,1538323799,21.15395922,0.024457947,
12/4/2016,6558071166,8195555595,1637484429,21.21642702,0.062467798,
13/4/2016,6637309898,8267299841,1629989943,21.21183968,-0.004587335,
14/4/2016,6653836775,8385526776,1731690001,21.27236365,0.060523966,
15/4/2016,6610502491,8299520185,1689017694,21.24741295,-0.024950697,
16/4/2016,6619389286,8418473759,1799084473,21.31054375,0.063130796,
17/4/2016,6742483781,8529566648,1787082867,21.30385044,-0.006693302,
18/4/2016,6830010642,8526045362,1696034720,21.25155885,-0.052291598,
19/4/2016,6973348482,8592243993,1618895511,21.20500997,-0.046548875,
20/4/2016,6919439821,8247072776,1327632955,21.00666346,-0.19834651,
21/4/2016,6987975324,8284221670,1296246346,20.9827385,-0.023924962,
22/4/2016,7114859335,8493068640,1378209305,21.04405089,0.06131239,
23/4/2016,7123685300,8469119797,1345434497,21.01998284,-0.024068044,
24/4/2016,7240796777,8542047433,1301250656,20.98659168,-0.033391162,
25/4/2016,6885300361,8493545124,1608244763,21.19840921,0.21181753,
26/4/2016,6957889603,8481602119,1523712516,21.14441564,-0.053993573,
27/4/2016,7070940369,8430493604,1359553235,21.03042198,-0.11399366,
28/4/2016,6938342200,8496526159,1558183959,21.16678685,0.136364872,
29/4/2016,7012822522,8670710731,1657888209,21.22881047,0.062023615,
30/4/2016,6888908380,8642543817,1753635437,21.28495686,0.056146396,
1/5/2016,6980741978,8649544525,1668802548,21.23537217,-0.049584694,
2/5/2016,6933273129,8676490346,1743217217,21.27899822,0.043626049,
3/5/2016,6962982235,8482555038,1519572803,21.14169508,-0.137303137,
4/5/2016,7161803490,8567510746,1405707256,21.0638064,-0.077888684,
5/5/2016,7126736757,8618207507,1491470750,21.12302855,0.059222152,
6/5/2016,7129139993,8682727898,1553587905,21.16383287,0.04080432,
7/5/2016,7169395601,8649128763,1479733162,21.11512761,-0.048705258,
8/5/2016,6993799201,8668142275,1674343074,21.23868673,0.123559118,
9/5/2016,7024148586,8715204934,1691056348,21.24861923,0.009932498,
10/5/2016,7065405649,8755599229,1690193580,21.2481089,-0.000510325,
11/5/2016,7086941589,8870832901,1783891312,21.30206295,0.053954042,
12/5/2016,7080714422,8777066427,1696352005,21.2517459,-0.050317043,
13/5/2016,7118621365,8732932569,1614311204,21.2021742,-0.049571699,
14/5/2016,7074393585,8782435941,1708042356,21.25861373,0.056439527,
